parent,label,ags,date,updated,confirmed,recovered,deaths,lon,lat,source,source_url,scraper
Bayern,Kitzingen (Kreis),09675,2020-03-31T14:00:00+02:00,1585656000000,29,0,0,10.162399,49.737155,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Kronach (Kreis),09476,2020-03-31T14:00:00+02:00,1585656000000,50,0,0,11.329198,50.238086,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Kulmbach (Kreis),09477,2020-03-31T14:00:00+02:00,1585656000000,69,0,1,11.448023,50.104806,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Landsberg am Lech (Kreis),09181,2020-03-31T14:00:00+02:00,1585656000000,138,2,3,10.866652,48.051822,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Landshut (Kreis),09274,2020-03-31T14:00:00+02:00,1585656000000,254,1,5,12.148372,48.533862,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Landshut,09261,2020-03-31T14:00:00+02:00,1585656000000,98,0,3,12.148372,48.533862,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Lichtenfels (Kreis),09478,2020-03-31T14:00:00+02:00,1585656000000,81,0,1,11.064719,50.144572,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Lindau/Bodensee (Kreis),09776,2020-03-31T14:00:00+02:00,1585656000000,128,1,1,9.88139,47.61806,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Main-Spessart (Kreis),09677,2020-03-31T14:00:00+02:00,1585656000000,64,1,1,9.657584,49.999333,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Memmingen,09764,2020-03-31T14:00:00+02:00,1585656000000,29,0,0,10.176935,47.988092,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Miesbach (Kreis),09182,2020-03-31T14:00:00+02:00,1585656000000,297,0,0,11.83299,47.789542,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Miltenberg (Kreis),09676,2020-03-31T14:00:00+02:00,1585656000000,97,0,0,9.250751,49.706089,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Mühldorf a.Inn (Kreis),09183,2020-03-31T14:00:00+02:00,1585656000000,155,1,2,12.5215,48.25035,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,München (Kreis),09184,2020-03-31T14:00:00+02:00,1585656000000,604,1,6,11.6398996,48.0061576,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,München,09162,2020-03-31T14:00:00+02:00,1585656000000,2459,3,5,11.544467,48.152126,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Neu-Ulm (Kreis),09775,2020-03-31T14:00:00+02:00,1585656000000,138,1,1,10.026622,48.393453,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Neuburg-Schrobenhausen (Kreis),09185,2020-03-31T14:00:00+02:00,1585656000000,83,0,0,11.235755,48.66636,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Neumarkt i.d.Opf. (Kreis),09373,2020-03-31T14:00:00+02:00,1585656000000,87,1,2,11.464881,49.281837,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Neustadt a.d. Aisch-Bad Windsheim,09575,2020-03-31T14:00:00+02:00,1585656000000,56,0,0,10.510152,49.579337,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Neustadt a.d. Waldnaab,09374,2020-03-31T14:00:00+02:00,1585656000000,212,3,7,12.172036,49.730675,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Nürnberg,09564,2020-03-31T14:00:00+02:00,1585656000000,259,0,0,11.07977,49.446007,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Nürnberger Land (Kreis),09574,2020-03-31T14:00:00+02:00,1585656000000,174,3,6,11.365566,49.496595,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Oberallgäu (Kreis),09780,2020-03-31T14:00:00+02:00,1585656000000,96,1,3,10.256626,47.54541,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Ostallgäu (Kreis),09777,2020-03-31T14:00:00+02:00,1585656000000,156,2,5,10.607938,47.738881,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Passau (Kreis),09275,2020-03-31T14:00:00+02:00,1585656000000,120,0,2,13.1489972,48.5565793,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Passau,09262,2020-03-31T14:00:00+02:00,1585656000000,40,0,1,13.437462,48.571465,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Pfaffenhofen a.d.Ilm (Kreis),09186,2020-03-31T14:00:00+02:00,1585656000000,115,0,0,11.591666,48.530854,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Regen (Kreis),09276,2020-03-31T14:00:00+02:00,1585656000000,43,0,0,13.129918,48.976328,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Regensburg (Kreis),09375,2020-03-31T14:00:00+02:00,1585656000000,162,0,0,12.2264066,48.9461512,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Regensburg,09362,2020-03-31T14:00:00+02:00,1585656000000,166,1,1,12.114729,49.021388,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Rhön-Grabfeld (Kreis),09673,2020-03-31T14:00:00+02:00,1585656000000,39,0,0,10.220966,50.402013,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Rosenheim (Kreis),09187,2020-03-31T14:00:00+02:00,1585656000000,748,6,12,12.2247633,47.8606066,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Rosenheim,09163,2020-03-31T14:00:00+02:00,1585656000000,127,0,0,12.116299,47.853616,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Roth (Kreis),09576,2020-03-31T14:00:00+02:00,1585656000000,90,0,1,11.095246,49.247733,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Rottal-Inn (Kreis),09277,2020-03-31T14:00:00+02:00,1585656000000,248,0,0,12.897029,48.432048,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Schwabach,09565,2020-03-31T14:00:00+02:00,1585656000000,26,0,0,11.029777,49.327516,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Schwandorf (Kreis),09376,2020-03-31T14:00:00+02:00,1585656000000,117,0,1,12.104752,49.318502,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Schweinfurt (Kreis),09678,2020-03-31T14:00:00+02:00,1585656000000,115,0,0,10.2449093,49.994578,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Schweinfurt,09662,2020-03-31T14:00:00+02:00,1585656000000,50,0,4,10.223773,50.045714,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Starnberg (Kreis),09188,2020-03-31T14:00:00+02:00,1585656000000,274,1,1,11.336127,48.003568,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Straubing,09263,2020-03-31T14:00:00+02:00,1585656000000,86,0,1,12.585256,48.877309,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Straubing-Bogen (Kreis),09278,2020-03-31T14:00:00+02:00,1585656000000,97,0,2,12.63983,49.004191,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Tirschenreuth (Kreis),09377,2020-03-31T14:00:00+02:00,1585656000000,468,9,25,12.330616,49.883388,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Traunstein (Kreis),09189,2020-03-31T14:00:00+02:00,1585656000000,251,3,3,12.637012,47.868936,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Unterallgäu (Kreis),09778,2020-03-31T14:00:00+02:00,1585656000000,123,2,2,10.391476,48.041191,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Weiden,09363,2020-03-31T14:00:00+02:00,1585656000000,70,0,2,6.837747,50.938174,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Weilheim-Schongau (Kreis),09190,2020-03-31T14:00:00+02:00,1585656000000,193,1,1,11.072725,47.814244,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Weißenburg-Gunzenhausen (Kreis),09577,2020-03-31T14:00:00+02:00,1585656000000,94,1,1,10.945252,49.006812,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Wunsiedel i.Fichtelgebirge (Kreis),09479,2020-03-31T14:00:00+02:00,1585656000000,200,2,6,12.04833,50.09722,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Würzburg (Kreis),09679,2020-03-31T14:00:00+02:00,1585656000000,209,0,0,9.8627734,49.6445889,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,Würzburg,09663,2020-03-31T14:00:00+02:00,1585656000000,258,12,18,9.941828,49.784984,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Bayern,nicht zugeordnet,NA,2020-03-31T14:00:00+02:00,1585656000000,0,0,0,null,null,Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit,https://www.lgl.bayern.de/gesundheit/infektionsschutz/infektionskrankheiten_a_z/coronavirus/karte_coronavirus/index.htm,regio
Berlin,Charlottenburg-Wilmersdorf,11004,2020-03-30T18:00:00+02:00,1585584000000,302,116,1,13.270242,52.49832,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Friedrichshain-Kreuzberg,11002,2020-03-30T18:00:00+02:00,1585584000000,270,106,2,13.443621,52.511565,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Lichtenberg,11011,2020-03-30T18:00:00+02:00,1585584000000,109,26,2,13.4959,52.527931,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Marzahn-Hellersdorf,11010,2020-03-30T18:00:00+02:00,1585584000000,82,36,0,13.574036,52.515826,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Mitte,11001,2020-03-30T18:00:00+02:00,1585584000000,410,186,0,13.394087,52.520891,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Neukölln,11008,2020-03-30T18:00:00+02:00,1585584000000,265,128,1,13.443664,52.440484,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Pankow,11003,2020-03-30T18:00:00+02:00,1585584000000,263,116,0,13.434299,52.590515,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Reinickendorf,11012,2020-03-30T18:00:00+02:00,1585584000000,172,81,3,13.284953,52.591439,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Spandau,11005,2020-03-30T18:00:00+02:00,1585584000000,97,42,1,13.186056,52.544354,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Steglitz-Zehlendorf,11006,2020-03-30T18:00:00+02:00,1585584000000,206,52,0,13.272296,52.436132,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Tempelhof-Schöneberg,11007,2020-03-30T18:00:00+02:00,1585584000000,257,107,3,13.388943,52.456016,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,Treptow-Köpenick,11009,2020-03-30T18:00:00+02:00,1585584000000,148,59,0,13.624591,52.424291,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Berlin,nicht zugeordnet,NA,2020-03-30T18:00:00+02:00,1585584000000,0,0,0,null,null,LaGeSo Berlin,https://www.berlin.de/corona/fallstatistik/,regio
Brandenburg,Barnim (Kreis),12060,2020-03-31T11:00:00+02:00,1585645200000,74,1,0,13.678028,52.860105,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Brandenburg a. d. Havel,12051,2020-03-31T11:00:00+02:00,1585645200000,17,0,0,12.504126,52.397855,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Cottbus,12052,2020-03-31T11:00:00+02:00,1585645200000,31,0,0,14.326664,51.762889,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Dahme-Spreewald (Kreis),12061,2020-03-31T11:00:00+02:00,1585645200000,81,0,0,13.784156,52.004707,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Elbe-Elster (Kreis),12062,2020-03-31T11:00:00+02:00,1585645200000,35,0,0,13.453096,51.611451,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Frankfurt (Oder),12053,2020-03-31T11:00:00+02:00,1585645200000,6,0,0,14.5539,52.3475,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Havelland (Kreis),12063,2020-03-31T11:00:00+02:00,1585645200000,51,0,0,12.618459,52.665495,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Märkisch-Oderland (Kreis),12064,2020-03-31T11:00:00+02:00,1585645200000,80,0,0,14.052991,52.666139,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Oberhavel (Kreis),12065,2020-03-31T11:00:00+02:00,1585645200000,101,0,1,13.22903,52.858801,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Oberspreewald-Lausitz (Kreis),12066,2020-03-31T11:00:00+02:00,1585645200000,18,0,0,13.996808,51.594291,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Oder-Spree (Kreis),12067,2020-03-31T11:00:00+02:00,1585645200000,75,0,0,14.17349,52.263522,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Ostprignitz-Ruppin,12068,2020-03-31T11:00:00+02:00,1585645200000,15,0,0,12.642896,53.006512,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Potsdam,12054,2020-03-31T11:00:00+02:00,1585645200000,139,0,6,13.030564,52.414098,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Potsdam-Mittelmark (Kreis),12069,2020-03-31T11:00:00+02:00,1585645200000,98,0,0,12.74327,52.207417,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Prignitz (Kreis),12070,2020-03-31T11:00:00+02:00,1585645200000,9,0,0,12.018695,53.08569,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Spree-Neiße (Kreis),12071,2020-03-31T11:00:00+02:00,1585645200000,43,0,0,14.518025,51.907682,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Teltow-Fläming (Kreis),12072,2020-03-31T11:00:00+02:00,1585645200000,50,0,0,13.24611,52.076888,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,Uckermark (Kreis),12073,2020-03-31T11:00:00+02:00,1585645200000,10,0,0,13.769829,53.260762,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Brandenburg,nicht zugeordnet,NA,2020-03-31T11:00:00+02:00,1585645200000,0,0,0,null,null,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg",https://msgiv.brandenburg.de/msgiv/de/presse/pressemitteilungen/,regio
Bremen,Bremen,04011,2020-03-30T18:00:00+02:00,1585584000000,277,62,4,8.852958,53.09026,"Senatorin für Gesundheit, Frauen und Verbraucherschutz",https://www.gesundheit.bremen.de/,regio
Bremen,Bremerhaven,04012,2020-03-30T18:00:00+02:00,1585584000000,20,9,0,8.589778,53.553611,"Senatorin für Gesundheit, Frauen und Verbraucherschutz",https://www.gesundheit.bremen.de/,regio
Bremen,nicht zugeordnet,NA,2020-03-30T18:00:00+02:00,1585584000000,0,0,0,null,null,"Senatorin für Gesundheit, Frauen und Verbraucherschutz",https://www.gesundheit.bremen.de/,regio
Hessen,Bergstraße (Kreis),06431,2020-03-30T14:00:00+02:00,1585569600000,152,0,1,8.523546,49.650137,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Darmstadt-Dieburg (Kreis),06432,2020-03-30T14:00:00+02:00,1585569600000,161,0,1,8.813822,49.856891,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Fulda (Kreis),06631,2020-03-30T14:00:00+02:00,1585569600000,148,0,1,9.835557,50.586432,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Gießen (Kreis),06531,2020-03-30T14:00:00+02:00,1585569600000,122,0,0,8.678804,50.584864,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Groß-Gerau (Kreis),06433,2020-03-30T14:00:00+02:00,1585569600000,184,0,0,8.484752,49.918733,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Hersfeld-Rotenburg (Kreis),06632,2020-03-30T14:00:00+02:00,1585569600000,39,0,0,9.778356,50.941044,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Hochtaunuskreis,06434,2020-03-30T14:00:00+02:00,1585569600000,139,0,0,8.500836,50.279095,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Kassel (Kreis),06633,2020-03-30T14:00:00+02:00,1585569600000,82,0,0,9.47572,51.309934,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Lahn-Dill-Kreis,06532,2020-03-30T14:00:00+02:00,1585569600000,152,0,0,8.369245,50.632807,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Limburg-Weilburg (Kreis),06533,2020-03-30T14:00:00+02:00,1585569600000,149,0,0,8.199483,50.426537,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
