parent,label,updated,date,confirmed,recovered,deaths,lon,lat,source,source_url,scraper
global,Georgien,1584715384000,2020-03-20T15:43:04+01:00,43,1,0,43.3569,42.3154,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Lettland,1584715384000,2020-03-20T15:43:04+01:00,111,1,0,24.6032,56.8796,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Togo,1584715384000,2020-03-20T15:43:04+01:00,9,1,0,0.8248,8.6195,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Nordmazedonien,1584715384000,2020-03-20T15:43:04+01:00,67,1,0,21.7453,41.6086,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Israel,1584715384000,2020-03-20T15:43:04+01:00,705,14,0,34.8516,31.0461,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Südafrika,1584715384000,2020-03-20T15:43:04+01:00,202,0,0,22.9375,-30.5595,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Ungarn,1584715384000,2020-03-20T15:43:04+01:00,85,2,3,19.5033,47.1625,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Serbien,1584715384000,2020-03-20T15:43:04+01:00,118,1,0,21.0059,44.0165,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Belgien,1584715384000,2020-03-20T15:43:04+01:00,2257,1,37,4.4699,50.5039,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Philippinen,1584715384000,2020-03-20T15:43:04+01:00,230,8,18,121.774,12.8797,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Suriname,1584715384000,2020-03-20T15:43:04+01:00,4,0,0,-56.0278,3.9193,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Armenien,1584715384000,2020-03-20T15:43:04+01:00,136,1,0,45.0382,40.0691,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kuwait,1584715384000,2020-03-20T15:43:04+01:00,159,18,0,47.4818,29.3117,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Monaco,1584715384000,2020-03-20T15:43:04+01:00,11,0,0,7.4246,43.7384,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Afghanistan,1584715384000,2020-03-20T15:43:04+01:00,24,1,0,67.71,33.9391,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bhutan,1584713617000,2020-03-20T15:13:37+01:00,2,0,0,90.4336,27.5142,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kirgisistan,1584713616000,2020-03-20T15:13:36+01:00,6,0,0,74.7661,41.2044,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Jamaica,1584713591000,2020-03-20T15:13:11+01:00,16,2,1,-77.2975,18.1096,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Äthiopien,1584713591000,2020-03-20T15:13:11+01:00,9,0,0,40.4897,9.145,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Japan,1584713588000,2020-03-20T15:13:08+01:00,963,191,33,138.2529,36.2048,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Mexiko,1584713588000,2020-03-20T15:13:08+01:00,164,4,1,-102.5528,23.6345,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kolumbien,1584713588000,2020-03-20T15:13:08+01:00,128,1,0,-74.2973,4.5709,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Costa Rica,1584713588000,2020-03-20T15:13:08+01:00,89,0,1,-83.7534,9.7489,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kasachstan,1584713588000,2020-03-20T15:13:08+01:00,49,0,3,66.9237,48.0196,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Thailand,1584713588000,2020-03-20T15:13:08+01:00,322,42,1,100.9925,15.87,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Peru,1584713588000,2020-03-20T15:13:08+01:00,234,1,3,-75.0152,-9.19,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Honduras,1584713588000,2020-03-20T15:13:08+01:00,24,0,0,-86.2419,15.2,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Frankreich,Französisch-Guyana,1584699219000,2020-03-20T11:13:39+01:00,15,0,0,-53.1258,3.9339,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kap Verde,1584699219000,2020-03-20T11:13:39+01:00,1,0,0,-23.0418,16.5388,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Haiti,1584699219000,2020-03-20T11:13:39+01:00,2,0,0,-72.2852,18.9712,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Frankreich,Mayotte,1584699218000,2020-03-20T11:13:38+01:00,6,0,0,45.1662,-12.8275,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Angola,1584699218000,2020-03-20T11:13:38+01:00,1,0,0,17.8739,-11.2027,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Frankreich,Guadeloupe,1584699218000,2020-03-20T11:13:38+01:00,45,0,0,-61.551,16.265,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Martinique,1584699217000,2020-03-20T11:13:37+01:00,32,0,1,-61.0242,14.6415,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Frankreich,Französisch-Polynesien,1584699217000,2020-03-20T11:13:37+01:00,11,0,0,-149.4068,-17.6797,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Hong Kong,1584697383000,2020-03-20T10:43:03+01:00,256,98,4,114.2,22.3,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Taiwan,1584697383000,2020-03-20T10:43:03+01:00,135,26,2,121,23.7,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Guangdong,1584695610000,2020-03-20T10:13:30+01:00,1395,1323,8,113.424401710676,23.3417337092088,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Hubei (Wuhan),1584690182000,2020-03-20T08:43:02+01:00,67800,58382,3133,112.270692167452,30.9756403482891,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Peking (Beijing),1584686585000,2020-03-20T07:43:05+01:00,491,390,8,116.414172956705,40.1823809324133,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Saskatchewan,1584673998000,2020-03-20T04:13:18+01:00,20,0,0,-106.4509,52.9399,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Alberta,1584673998000,2020-03-20T04:13:18+01:00,146,0,1,-116.5765,53.9333,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,British Columbia,1584673998000,2020-03-20T04:13:18+01:00,271,4,8,-127.6476,53.7267,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,"Kreuzfahrtschiff ""Grand Princess""",1584673998000,2020-03-20T04:13:18+01:00,10,0,0,-122.665479,37.64894,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kuba,1584672190000,2020-03-20T03:43:10+01:00,16,0,1,-77.7812,21.5218,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Niederlande,Aruba,1584672190000,2020-03-20T03:43:10+01:00,5,0,0,-69.9683,12.5211,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Irak,1584672190000,2020-03-20T03:43:10+01:00,192,49,13,43.6793,33.2232,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,South Dakota,1584672190000,2020-03-20T03:43:10+01:00,14,0,1,-99.438828,44.299782,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,North Dakota,1584672190000,2020-03-20T03:43:10+01:00,19,0,0,-99.784012,47.528912,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Argentinien,1584672190000,2020-03-20T03:43:10+01:00,128,3,3,-63.6167,-38.4161,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Ecuador,1584672190000,2020-03-20T03:43:10+01:00,260,0,3,-78.1834,-1.8312,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Idaho,1584672190000,2020-03-20T03:43:10+01:00,23,0,0,-114.478828,44.240459,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Hawaii,1584672190000,2020-03-20T03:43:10+01:00,26,0,0,-157.498337,21.094318,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Ägypten,1584672190000,2020-03-20T03:43:10+01:00,256,32,7,30.8025,26.8206,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bolivien,1584672190000,2020-03-20T03:43:10+01:00,15,0,0,-63.5887,-16.2902,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Zhejiang,1584672189000,2020-03-20T03:43:09+01:00,1234,1219,1,120.093412774886,29.1831892798285,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Fujian,1584672189000,2020-03-20T03:43:09+01:00,299,295,1,117.987371739429,26.0788658351203,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Frankreich,Réunion,1584670439000,2020-03-20T03:13:59+01:00,28,0,0,55.5364,-21.1151,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Connecticut,1584670436000,2020-03-20T03:13:56+01:00,159,0,3,-72.755371,41.597782,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Niger,1584670432000,2020-03-20T03:13:52+01:00,1,0,0,8.0817,17.6078,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Neuseeland,1584670430000,2020-03-20T03:13:50+01:00,39,0,0,174.886,-40.9006,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Nigeria,1584670430000,2020-03-20T03:13:50+01:00,12,1,0,8.6753,9.082,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Paraguay,1584670430000,2020-03-20T03:13:50+01:00,13,0,0,-58.4438,-23.4425,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Montenegro,1584670430000,2020-03-20T03:13:50+01:00,13,0,0,19.3744,42.7087,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Panama,1584670430000,2020-03-20T03:13:50+01:00,137,0,1,-80.7821,8.538,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Südkorea,1584670426000,2020-03-20T03:13:46+01:00,8652,1540,94,127.7669,35.9078,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Heilongjiang,1584670426000,2020-03-20T03:13:46+01:00,484,463,13,127.761544149451,47.8619962256745,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Sichuan,1584668583000,2020-03-20T02:43:03+01:00,541,536,3,102.710322085654,30.6171383897493,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,San Marino,1584668583000,2020-03-20T02:43:03+01:00,144,4,14,12.4578,43.9424,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Türkei,1584668583000,2020-03-20T02:43:03+01:00,359,0,4,35.2433,38.9637,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Ukraine,1584668583000,2020-03-20T02:43:03+01:00,26,0,3,31.1656,48.3794,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Liaoning,1584668583000,2020-03-20T02:43:03+01:00,126,122,2,122.60854186375,41.2956478642686,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Saudiarabien,1584668583000,2020-03-20T02:43:03+01:00,274,8,0,45.0792,23.8859,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Uruguay,1584668583000,2020-03-20T02:43:03+01:00,94,0,0,-55.7658,-32.5228,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Shandong,1584666796000,2020-03-20T02:13:16+01:00,762,748,7,118.149838795037,36.3426714789712,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Shaanxi,1584666796000,2020-03-20T02:13:16+01:00,247,237,3,108.870143735105,35.1916533064219,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Shanghai,1584664982000,2020-03-20T01:43:02+01:00,371,326,3,121.449111848821,31.2019853691089,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Guangxi,1584664982000,2020-03-20T01:43:02+01:00,254,250,2,108.78812722508,23.8298403568635,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Amerikanische Jungferninseln,1584664982000,2020-03-20T01:43:02+01:00,3,0,0,-64.8963,18.3358,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Gansu,1584663204000,2020-03-20T01:13:24+01:00,134,98,2,103.8343,36.0611,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Hampshire,1584661384000,2020-03-20T00:43:04+01:00,44,0,0,-71.563896,43.452492,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Colorado,1584661384000,2020-03-20T00:43:04+01:00,277,0,4,-105.311104,39.059811,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,South Carolina,1584661384000,2020-03-20T00:43:04+01:00,81,0,1,-80.945007,33.856892,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Jersey,1584661384000,2020-03-20T00:43:04+01:00,742,0,9,-74.521011,40.298904,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
China,Tianjin,1584661383000,2020-03-20T00:43:03+01:00,137,133,3,117.322972903268,39.3053612117002,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Oregon,1584654183000,2020-03-19T22:43:03+01:00,88,0,3,-122.070938,44.572021,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Vermont,1584654183000,2020-03-19T22:43:03+01:00,22,0,0,-72.710686,44.045876,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Arkansas,1584654183000,2020-03-19T22:43:03+01:00,62,0,0,-92.373123,34.969704,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Mexico,1584654183000,2020-03-19T22:43:03+01:00,35,0,0,-106.248482,34.840515,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Massachusetts,1584652415000,2020-03-19T22:13:35+01:00,328,0,0,-71.530106,42.230171,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Barbados,1584650583000,2020-03-19T21:43:03+01:00,5,0,0,-59.5432,13.1939,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Nova Scotia,1584650583000,2020-03-19T21:43:03+01:00,14,0,0,-63.7443,44.682,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Äquatorialguinea,1584650583000,2020-03-19T21:43:03+01:00,6,0,0,10.2679,1.6508,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Marokko,1584650582000,2020-03-19T21:43:02+01:00,63,1,2,-7.0926,31.7917,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Republik Kongo,1584648836000,2020-03-19T21:13:56+01:00,3,0,0,15.8277,-0.228,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Großbritannien,Kanalinseln,1584648836000,2020-03-19T21:13:56+01:00,11,0,0,-2.364351,49.372284,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Großbritannien,Kaimaninseln,1584648836000,2020-03-19T21:13:56+01:00,3,0,1,-81.2546,19.3133,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Großbritannien,Gibraltar,1584648832000,2020-03-19T21:13:52+01:00,10,2,0,-5.3536,36.1408,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Namibia,1584648832000,2020-03-19T21:13:52+01:00,3,0,0,18.4904,-22.9576,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Oman,1584648814000,2020-03-19T21:13:34+01:00,48,12,0,55.9754,21.4735,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Venezuela,1584648814000,2020-03-19T21:13:34+01:00,42,0,0,-66.5897,6.4238,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Prince Edward Island,1584643383000,2020-03-19T19:43:03+01:00,2,0,0,-63.4168,46.5107,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
